Station ID,Name,Data Source,Latitude,Longitude,Old Province,New Province,Old Amphure,New Amphure,Old Tambon,New Tambon,Formatted Address
1109543,Ban Non Teng School,HII,15.486866,102.24146,นครราชสีมา,นครราชสีมา,คง,อำเภอคง,ตำบลโนนเต็ง,โนนเต็ง,โนนเต็ง อำเภอคง นครราชสีมา 30260 ประเทศไทย
1109544,Ban Nong Prue Pong School,HII,15.603773,102.21791,นครราชสีมา,นครราชสีมา,บ้านเหลื่อม,อำเภอ บ้านเหลื่อม,ตำบลโคกกระเบื้อง,โคกกระเบื้อง,โคกกระเบื้อง อำเภอ บ้านเหลื่อม นครราชสีมา ประเทศไทย
1109545,Chin Wong Upatham School,HII,14.772733,101.71567,นครราชสีมา,นครราชสีมา,สูงเนิน,อำเภอสูงเนิน,ตำบลมะเกลือใหม่,มะเกลือใหม่,มะเกลือใหม่ อำเภอสูงเนิน นครราชสีมา ประเทศไทย
1109546,Ta Khop,HII,14.635942,101.844666,นครราชสีมา,นครราชสีมา,ปักธงชัย,อำเภอปักธงชัย,ตำบลตะขบ,ตะขบ,ตะขบ อำเภอปักธงชัย นครราชสีมา ประเทศไทย
1109547,Ban Khlong Khrok School,HII,13.133251,101.816765,จันทบุรี,จันทบุรี,แก่งหางแมว,อำเภอแก่งหางแมว,ตำบลพวา,พวา,พวา อำเภอแก่งหางแมว จันทบุรี 22160 ประเทศไทย
1109548,Khok Ta Phong Temple,HII,12.781715,102.17328,ชลบุรี,จันทบุรี,เมืองชลบุรี,อำเภอ มะขาม,ตำบลวังแซ้ม,วังแซ้ม,วังแซ้ม อำเภอ มะขาม จันทบุรี ประเทศไทย
1109549,Santi Tham Khiri (Khao Hin Khong) Temple,HII,12.971485,101.99657,ชลบุรี,จันทบุรี,เมืองชลบุรี,อำเภอ เขาคิชฌกูฏ,ตำบลคลองพลู,คลองพลู,คลองพลู อำเภอ เขาคิชฌกูฏ จันทบุรี 22210 ประเทศไทย
1109550,Ban Talat Noen Hin School,HII,13.298748,101.36007,ชลบุรี,ชลบุรี,บ่อทอง,อำเภอบ่อทอง,ตำบลธาตุทอง,ธาตุทอง,ธาตุทอง อำเภอบ่อทอง ชลบุรี 20270 ประเทศไทย
1109551,Wat Ban Pong School,HII,12.934864,100.9912,ชลบุรี,ชลบุรี,เมืองชลบุรี,อำเภอบางละมุง,ตำบลโป่ง,โป่ง,โป่ง อำเภอบางละมุง ชลบุรี 20150 ประเทศไทย
1109552,Wat Nong Nam Khiao School,HII,13.234718,101.11683,ชลบุรี,ชลบุรี,บ้านบึง,อำเภอบ้านบึง,ตำบลคลองกิ่ว,คลองกิ่ว,คลองกิ่ว อำเภอบ้านบึง ชลบุรี ประเทศไทย
1109553,Tham Ni Mit Temple Temple,HII,13.168436,101.03034,ชลบุรี,ชลบุรี,ศรีราชา,อำเภอศรีราชา,ตำบลบางพระ,บางพระ,บางพระ ตำบล บางพระ อำเภอศรีราชา ชลบุรี ประเทศไทย
1109554,Ban Chanuan School,HII,16.30008,102.26176,ชัยภูมิ,ชัยภูมิ,ภูเขียว,อำเภอ ภูเขียว,ตำบลบ้านดอน,บ้านดอน,บ้านดอน อำเภอ ภูเขียว ชัยภูมิ ประเทศไทย
1109555,Thung Tong Temple Temple,HII,12.515779,102.59024,ชลบุรี,ตราด,เมืองชลบุรี,อำเภอ บ่อไร่,ตำบลนนทรีย์,นนทรีย์,นนทรีย์ อำเภอ บ่อไร่ ตราด ประเทศไทย
1109556,Tambon Health Promoting Hospital of Ban Khlong Khwang,HII,12.344471,102.641685,ประจวบคีรีขันธ์,ตราด,เมืองประจวบคีรีขันธ์,อำเภอเมืองตราด,ตำบลท่ากุ่ม,ท่ากุ่ม,ท่ากุ่ม อำเภอเมืองตราด ตราด ประเทศไทย
1109557,Khao Chang Temple,HII,16.870367,104.552444,นครพนม,นครพนม,นาแก,อำเภอ นาแก,ตำบลสีชมพู,สีชมพู,สีชมพู อำเภอ นาแก นครพนม 48130 ประเทศไทย
1109558,Ban Na Dokmai School,HII,17.177198,104.608246,นครพนม,นครพนม,ปลาปาก,อำเภอ ปลาปาก,ตำบลกุตาไก้,กุตาไก้,กุตาไก้ อำเภอ ปลาปาก นครพนม 48160 ประเทศไทย
1109559,Tham Ta Chai Temple,HII,16.923141,104.39272,นครพนม,นครพนม,นาแก,อำเภอ นาแก,ตำบลก้านเหลือง,ก้านเหลือง,ก้านเหลือง อำเภอ นาแก นครพนม ประเทศไทย
1109560,Ban Hin Thoen School,HII,14.064862,102.01053,ปราจีนบุรี,ปราจีนบุรี,นาดี,อำเภอนาดี,ตำบลแก่งดินสอ,แก่งดินสอ,แก่งดินสอ อำเภอนาดี ปราจีนบุรี ประเทศไทย
1109561,Tambon Health Promoting Hospital of Rat Rak Daen,HII,14.247004,102.93663,บุรีรัมย์,บุรีรัมย์,ละหานทราย,อำเภอ ละหานทราย,ตำบลหนองแวง,หนองแวง,หนองแวง อำเภอ ละหานทราย บุรีรัมย์ ประเทศไทย
1109562,Ban Sai Tho 4 Tai School,HII,14.370019,103.14557,บุรีรัมย์,บุรีรัมย์,บ้านกรวด,อำเภอ บ้านกรวด,ตำบลจันทบเพชร,จันทบเพชร,จันทบเพชร อำเภอ บ้านกรวด บุรีรัมย์ 31180 ประเทศไทย
1109563,Nikhom Pracha San Temple,HII,11.935995,99.710754,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,อำเภอเมืองประจวบคีรีขันธ์,ตำบลอ่าวน้อย,อ่าวน้อย,อ่าวน้อย อำเภอเมืองประจวบคีรีขันธ์ ประจวบคีรีขันธ์ ประเทศไทย
1109564,Khlong Chong Lom Reservoir,HII,11.565033,99.52905,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,อำเภอทับสะแก,ตำบลเขาล้าน,เขาล้าน,เขาล้าน อำเภอทับสะแก ประจวบคีรีขันธ์ 77130 ประเทศไทย
1109565,Huai Kasian Temple,HII,14.181174,101.413635,ปราจีนบุรี,ปราจีนบุรี,เมืองปราจีนบุรี,อำเภอเมืองปราจีนบุรี,ตำบลเนินหอม,เนินหอม,เนินหอม อำเภอเมืองปราจีนบุรี ปราจีนบุรี ประเทศไทย
1109566,Huai Chan Temple,HII,13.98661,102.43689,สระแก้ว,สระแก้ว,วัฒนานคร,อำเภอวัฒนานคร,ตำบลช่องกุ่ม,ช่องกุ่ม,ช่องกุ่ม อำเภอวัฒนานคร สระแก้ว ประเทศไทย
1109567,Wang Plachon Temple,HII,13.241895,99.65333,ราชบุรี,ราชบุรี,ปากท่อ,อำเภอปากท่อ,ตำบลยางหัก,ยางหัก,ยางหัก อำเภอปากท่อ ราชบุรี ประเทศไทย
